ExperimentName	Subject	Session	SessionDate	SessionTime	LineNumber	RunningSample	ACC	CRESP	RESP	RT	CurrentObject	ComponentName	CurrentFixationDuration	CursorX	CursorY	RTTime	RTTimeMicro	RTTimeReceived	RTTimeReceivedMicro	SystemTimestamp	HardwareTimestamp	HostTimestamp	SEQD	SEQH	GazePointValidityLeftEye	GazePointPositionDisplayXLeftEye	GazePointPositionDisplayYLeftEye	GazePointValidityRightEye	GazePointPositionDisplayXRightEye	GazePointPositionDisplayYRightEye	GazePointPositionUserXLeftEye	GazePointPositionUserYLeftEye	GazePointPositionUserZLeftEye	GazePointPositionUserXRightEye	GazePointPositionUserYRightEye	GazePointPositionUserZRightEye	GazeOriginValidityLeftEye	GazeOriginPositionUserXLeftEye	GazeOriginPositionUserYLeftEye	GazeOriginPositionUserZLeftEye	GazeOriginValidityRightEye	GazeOriginPositionUserXRightEye	GazeOriginPositionUserYRightEye	GazeOriginPositionUserZRightEye	GazeOriginPositionTrackBoxXLeftEye	GazeOriginPositionTrackBoxYLeftEye	GazeOriginPositionTrackBoxZLeftEye	GazeOriginPositionTrackBoxXRightEye	GazeOriginPositionTrackBoxYRightEye	GazeOriginPositionTrackBoxZRightEye	PupilValidityLeftEye	PupilDiameterLeftEye	PupilValidityRightEye	PupilDiameterRightEye	Image1	Picture	Tekst
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7154	3	0		1	6022	Stimulus	Tekst	2152	1264	882	231831	231831442	231846	231846570	21464977083	21481374430	21464992211	7434	41751	1	0.66363	0.73735	1	0.65329	0.73341	84.38423	98.09343	25.06130	78.98582	99.29958	25.50029	1	-30.53929	25.44050	544.29852	1	32.19372	29.54481	548.41559	0.57441	0.45280	0.22390	0.41768	0.44301	0.23363	1	3.00693	1	3.28879	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7155	3	0		1	6022	Stimulus	Tekst	2156	1261	889	231835	231835441	231850	231850654	21464981083	21481378430	21464996296	7435	41752	1	0.65939	0.74076	1	0.65426	0.74098	82.17213	97.04530	24.67980	79.48966	96.97701	24.65489	1	-30.54652	25.44207	544.32275	1	32.19474	29.54296	548.40637	0.57442	0.45280	0.22395	0.41768	0.44301	0.23361	1	3.03214	1	3.29366	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7156	3	0		1	6022	Stimulus	Tekst	2160	1259	892	231839	231839443	231854	231854089	21464985084	21481382431	21464999730	7436	41753	1	0.66097	0.74172	1	0.65077	0.74651	82.99503	96.75136	24.57285	77.66444	95.28194	24.03797	1	-30.55267	25.44075	544.35498	1	32.19579	29.54020	548.42328	0.57443	0.45281	0.22402	0.41768	0.44302	0.23364	1	3.01912	1	3.32430	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7157	3	0		1	6022	Stimulus	Tekst	2164	1260	889	231843	231843444	231858	231858490	21464989085	21481386432	21465004131	7437	41754	1	0.66284	0.74103	1	0.65019	0.74170	83.97082	96.96365	24.65013	77.36385	96.75850	24.57545	1	-30.55699	25.43697	544.31311	1	32.19585	29.53968	548.42346	0.57445	0.45281	0.22393	0.41768	0.44302	0.23364	1	3.03247	1	3.30618	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7158	3	0		1	6022	Stimulus	Tekst	2168	1255	888	231847	231847445	231862	231862444	21464993086	21481390433	21465008085	7438	41755	1	0.65778	0.73787	1	0.65035	0.74238	81.32836	97.93211	25.00260	77.44867	96.54942	24.49929	1	-30.55993	25.43754	544.34619	1	32.19693	29.54052	548.41492	0.57445	0.45282	0.22400	0.41767	0.44302	0.23363	1	3.01698	1	3.30154	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7159	3	0		1	6022	Stimulus	Tekst	2172	1261	885	231851	231851445	231866	231866548	21464997086	21481394433	21465012189	7439	41756	1	0.66301	0.73460	1	0.65137	0.74157	84.05830	98.93639	25.36816	77.98264	96.79827	24.58985	1	-30.56406	25.44148	544.34583	1	32.19686	29.54158	548.41492	0.57446	0.45281	0.22400	0.41767	0.44302	0.23363	1	3.00552	1	3.31027	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7160	3	0		1	6022	Stimulus	Tekst	2176	1258	887	231855	231855444	231870	231870675	21465001085	21481398432	21465016316	7440	41757	1	0.65915	0.74035	1	0.65144	0.73944	82.04375	97.17090	24.72556	78.01812	97.45009	24.82719	1	-30.56900	25.43765	544.37012	1	32.19900	29.53725	548.40643	0.57447	0.45282	0.22406	0.41767	0.44303	0.23361	1	3.03543	1	3.30383	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7161	3	0		1	6022	Stimulus	Tekst	2180	1258	890	231859	231859443	231874	231874114	21465005085	21481402432	21465019756	7441	41758	1	0.65851	0.74401	1	0.65227	0.74081	81.70818	96.04753	24.31669	78.45186	97.03156	24.67483	1	-30.57251	25.43917	544.35309	1	32.20417	29.54086	548.43091	0.57448	0.45281	0.22402	0.41766	0.44302	0.23366	1	3.02602	1	3.32610	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7162	3	0		1	6022	Stimulus	Tekst	2184	1259	887	231863	231863444	231878	231878696	21465009085	21481406432	21465024337	7442	41759	1	0.65965	0.74262	1	0.65222	0.73721	82.30663	96.47569	24.47243	78.42188	98.13404	25.07611	1	-30.57440	25.43917	544.35291	1	32.20234	29.53721	548.38934	0.57449	0.45281	0.22402	0.41766	0.44302	0.23357	1	3.02840	1	3.31342	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7163	3	0		1	6022	Stimulus	Tekst	2188	1257	889	231867	231867444	231882	231882508	21465013086	21481410433	21465028150	7443	41760	1	0.65808	0.73939	1	0.65155	0.74352	81.48450	97.46594	24.83289	78.07449	96.19998	24.37210	1	-30.57433	25.44010	544.36938	1	32.20850	29.54163	548.41388	0.57448	0.45281	0.22406	0.41764	0.44302	0.23362	1	3.01552	1	3.32663	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7164	3	0		1	6022	Stimulus	Tekst	2192	1262	884	231871	231871444	231886	231886441	21465017086	21481414433	21465032083	7444	41761	1	0.66191	0.74123	1	0.65339	0.73272	83.48464	96.90241	24.62782	79.03370	99.51384	25.57826	1	-30.57653	25.44168	544.36115	1	32.20853	29.53407	548.39716	0.57449	0.45281	0.22404	0.41764	0.44303	0.23359	1	3.03296	1	3.29796	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7165	3	0		1	6022	Stimulus	Tekst	2196	1260	887	231875	231875445	231890	231890448	21465021086	21481418433	21465036089	7445	41762	1	0.65799	0.73503	1	0.65486	0.74482	81.43772	98.80368	25.31981	79.80556	95.79945	24.22637	1	-30.57559	25.43772	544.35303	1	32.21265	29.53703	548.42175	0.57449	0.45282	0.22402	0.41764	0.44303	0.23364	1	3.01808	1	3.31902	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7166	3	0		1	6022	Stimulus	Tekst	2200	1258	887	231879	231879445	231894	231894465	21465025086	21481422433	21465040106	7446	41763	1	0.65945	0.74510	1	0.65174	0.73387	82.19837	95.71490	24.19559	78.17351	99.16084	25.44983	1	-30.57556	25.44088	544.34485	1	32.21901	29.53228	548.41296	0.57449	0.45281	0.22400	0.41762	0.44304	0.23362	1	3.04208	1	3.29791	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7167	3	0		1	6022	Stimulus	Tekst	2204	1256	894	231883	231883444	231898	231898566	21465029085	21481426432	21465044207	7447	41764	1	0.65513	0.74230	1	0.65399	0.74787	79.94501	96.57362	24.50812	79.35038	94.86493	23.88623	1	-30.57530	25.43880	544.36951	1	32.21914	29.52681	548.37921	0.57449	0.45282	0.22406	0.41761	0.44305	0.23355	1	3.05334	1	3.33075	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7168	3	0		1	6022	Stimulus	Tekst	2208	1265	887	231887	231887444	231902	231902465	21465033085	21481430432	21465048106	7448	41765	1	0.66403	0.74461	1	0.65464	0.73422	84.59566	95.86618	24.25067	79.68863	99.05188	25.41017	1	-30.57634	25.44513	544.38586	1	32.22137	29.52739	548.38745	0.57449	0.45280	0.22409	0.41761	0.44305	0.23357	1	3.02951	1	3.31569	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7169	3	0		1	6022	Stimulus	Tekst	2212	1263	893	231891	231891443	231906	231906593	21465037085	21481434432	21465052235	7449	41766	1	0.65963	0.74139	1	0.65603	0.74828	82.29305	96.85350	24.60997	80.41465	94.73963	23.84062	1	-30.57342	25.43985	544.33679	1	32.22746	29.53201	548.42023	0.57449	0.45281	0.22399	0.41760	0.44304	0.23364	1	3.02592	1	3.33681	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7170	3	0		1	6022	Stimulus	Tekst	2216	1260	890	231895	231895445	231910	231910573	21465041086	21481438433	21465056214	7450	41767	1	0.66101	0.74149	1	0.65197	0.74336	83.01414	96.82063	24.59803	78.29283	96.24676	24.38911	1	-30.57270	25.43690	544.31201	1	32.22849	29.53074	548.39520	0.57449	0.45281	0.22393	0.41759	0.44304	0.23359	1	3.03302	1	3.31000	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7171	3	0		1	6022	Stimulus	Tekst	2220	1263	890	231899	231899445	231914	231914460	21465045086	21481442433	21465060101	7451	41768	1	0.65780	0.74414	1	0.65798	0.73953	81.34147	96.01004	24.30303	81.43482	97.42313	24.81733	1	-30.57653	25.44458	544.36121	1	32.22763	29.53239	548.37769	0.57449	0.45280	0.22404	0.41759	0.44303	0.23355	1	3.04005	1	3.30574	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7172	3	0		1	6022	Stimulus	Tekst	2224	1262	891	231903	231903444	231918	231918505	21465049086	21481446433	21465064147	7452	41769	1	0.65933	0.74611	1	0.65527	0.74011	82.13926	95.40311	24.08213	80.01821	97.24613	24.75293	1	-30.57960	25.45062	544.37738	1	32.22973	29.53514	548.36987	0.57450	0.45279	0.22408	0.41758	0.44303	0.23353	1	3.03290	1	3.33163	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7173	3	0		1	6022	Stimulus	Tekst	2228	1261	896	231907	231907444	231922	231922480	21465053086	21481450433	21465068122	7453	41770	1	0.65875	0.74450	1	0.65522	0.74962	81.83742	95.89958	24.26281	79.98998	94.32682	23.69034	1	-30.57765	25.44891	544.36102	1	32.23587	29.54410	548.41125	0.57449	0.45279	0.22404	0.41758	0.44301	0.23362	1	3.02960	1	3.33072	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7174	3	0		1	6022	Stimulus	Tekst	2232	1259	890	231911	231911443	231926	231926568	21465057085	21481454432	21465072210	7454	41771	1	0.65790	0.73930	1	0.65436	0.74474	81.39043	97.49281	24.84273	79.54456	95.82451	24.23548	1	-30.57964	25.45364	544.36902	1	32.23591	29.54810	548.38593	0.57450	0.45278	0.22406	0.41757	0.44300	0.23357	1	3.03423	1	3.31294	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7175	3	0		1	6022	Stimulus	Tekst	2236	1257	890	231915	231915444	231930	231930507	21465061085	21481458432	21465076148	7455	41772	1	0.65818	0.73539	1	0.65160	0.74817	81.53777	98.69337	25.27962	78.09840	94.77109	23.85206	1	-30.58259	25.45838	544.38519	1	32.24309	29.56049	548.44391	0.57450	0.45277	0.22409	0.41756	0.44298	0.23370	1	3.01076	1	3.33102	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7176	3	0		1	6022	Stimulus	Tekst	2240	1257	892	231919	231919443	231934	231934610	21465065085	21481462432	21465080252	7456	41773	1	0.65692	0.74136	1	0.65319	0.74660	80.87922	96.86248	24.61325	78.93275	95.25448	24.02799	1	-30.58105	25.46057	544.33582	1	32.24190	29.57024	548.43567	0.57451	0.45276	0.22399	0.41757	0.44295	0.23368	1	3.02515	1	3.32574	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7177	3	0		1	6022	Stimulus	Tekst	2244	1256	890	231923	231923445	231938	231938442	21465069086	21481466433	21465084083	7457	41774	1	0.65864	0.73915	1	0.64978	0.74556	81.78034	97.54107	24.86024	77.14998	95.57329	24.14402	1	-30.58493	25.46424	544.36804	1	32.24012	29.57301	548.40234	0.57451	0.45275	0.22406	0.41756	0.44294	0.23361	1	3.02127	1	3.32224	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7178	3	0		1	6022	Stimulus	Tekst	2248	1261	891	231927	231927445	231941	231941859	21465073086	21481470433	21465087500	7458	41775	1	0.65933	0.74078	1	0.65459	0.74474	82.13564	97.03980	24.67780	79.66107	95.82369	24.23515	1	-30.58566	25.47008	544.38501	1	32.24107	29.57964	548.41895	0.57451	0.45274	0.22410	0.41756	0.44293	0.23365	1	3.00443	1	3.32381	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7179	3	0		1	6022	Stimulus	Tekst	2252	1258	900	231931	231931444	231945	231945460	21465077086	21481474433	21465091102	7459	41776	1	0.65812	0.74546	1	0.65305	0.75484	81.50483	95.60474	24.15551	78.85559	92.72658	23.10789	1	-30.58575	25.47309	544.36853	1	32.24226	29.58425	548.38550	0.57451	0.45273	0.22406	0.41756	0.44291	0.23357	1	3.01390	1	3.32327	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7180	3	0		1	6022	Stimulus	Tekst	2256	1259	894	231935	231935445	231949	231949411	21465081086	21481478433	21465095052	7460	41777	1	0.65593	0.73787	1	0.65596	0.75256	80.36167	97.93112	25.00225	80.38017	93.42567	23.36235	1	-30.59110	25.47541	544.35956	1	32.24089	29.58937	548.41052	0.57453	0.45273	0.22404	0.41756	0.44290	0.23363	1	2.98065	1	3.32253	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7181	3	0		1	6022	Stimulus	Tekst	2260	1262	893	231939	231939443	231953	231953484	21465085085	21481482432	21465099126	7461	41778	1	0.65754	0.73909	1	0.65709	0.75025	81.20216	97.55870	24.86667	80.96850	94.13486	23.62052	1	-30.59089	25.47822	544.37640	1	32.24524	29.59300	548.41858	0.57452	0.45272	0.22408	0.41755	0.44289	0.23365	1	3.00421	1	3.32083	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7182	3	0		1	6022	Stimulus	Tekst	2264	1259	895	231943	231943443	231957	231957443	21465089085	21481486432	21465103085	7462	41779	1	0.65646	0.74165	1	0.65571	0.75080	80.63848	96.77203	24.58032	80.24771	93.96518	23.55876	1	-30.58982	25.48459	544.40955	1	32.24725	29.59520	548.44360	0.57452	0.45271	0.22415	0.41755	0.44289	0.23370	1	2.99379	1	3.33636	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7183	3	0		1	6022	Stimulus	Tekst	2268	1263	894	231947	231947443	231960	231960978	21465093085	21481490432	21465106620	7463	41780	1	0.65927	0.74090	1	0.65722	0.74987	82.10738	97.00407	24.66479	81.03596	94.24964	23.66225	1	-30.59187	25.47876	544.39282	1	32.24549	29.59437	548.39343	0.57452	0.45272	0.22411	0.41755	0.44289	0.23359	1	3.00308	1	3.32617	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7184	3	0		1	6022	Stimulus	Tekst	2272	1253	888	231951	231951445	231964	231964460	21465097086	21481494433	21465110101	7464	41781	1	0.65380	0.73687	1	0.65159	0.74457	79.25143	98.23890	25.11425	78.09508	95.87714	24.25464	1	-30.59165	25.47997	544.40924	1	32.25258	29.59675	548.45959	0.57452	0.45272	0.22415	0.41754	0.44289	0.23374	1	3.00494	1	3.30017	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7185	3	0		1	6022	Stimulus	Tekst	2276	1256	892	231955	231955444	231971	231971463	21465101086	21481498433	21465117105	7465	41782	1	0.65643	0.73206	1	0.65248	0.75519	80.62315	99.71387	25.65109	78.55783	92.61772	23.06826	1	-30.59405	25.47452	544.37616	1	32.25048	29.59077	548.40961	0.57453	0.45273	0.22408	0.41754	0.44290	0.23363	1	2.99548	1	3.29755	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7186	3	0		1	6022	Stimulus	Tekst	2280	1258	890	231959	231959445	231975	231975294	21465105086	21481502433	21465120935	7466	41783	1	0.65624	0.73470	1	0.65426	0.74884	80.52184	98.90440	25.35647	79.48927	94.56737	23.77794	1	-30.59197	25.47179	544.37671	1	32.25263	29.58945	548.42627	0.57453	0.45274	0.22408	0.41754	0.44290	0.23366	1	3.00677	1	3.30482	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7187	3	0		1	6022	Stimulus	Tekst	2284	1253	891	231963	231963444	231979	231979377	21465109086	21481506433	21465125019	7467	41784	1	0.65275	0.73886	1	0.65305	0.74736	78.69979	97.62859	24.89206	78.85831	95.02035	23.94278	1	-30.59107	25.47161	544.36798	1	32.25667	29.59183	548.45935	0.57453	0.45274	0.22406	0.41753	0.44290	0.23374	1	3.01482	1	3.32700	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7188	3	0		1	6022	Stimulus	Tekst	2288	1257	893	231967	231967443	231983	231983317	21465113085	21481510432	21465128959	7468	41785	1	0.65392	0.73877	1	0.65594	0.75049	79.31287	97.65542	24.90189	80.36791	94.06203	23.59399	1	-30.59542	25.47894	544.47461	1	32.25458	29.58945	548.44287	0.57452	0.45274	0.22429	0.41754	0.44291	0.23370	1	3.00352	1	3.32022	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7189	3	0		1	6022	Stimulus	Tekst	2292	1258	892	231971	231971445	231987	231987303	21465117086	21481514433	21465132944	7469	41786	1	0.65650	0.73870	1	0.65472	0.74938	80.66122	97.67736	24.90987	79.72887	94.39987	23.71692	1	-30.59406	25.47122	544.40051	1	32.26081	29.59022	548.47577	0.57453	0.45274	0.22413	0.41753	0.44291	0.23377	1	3.01091	1	3.30067	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7190	3	0		1	6022	Stimulus	Tekst	2296	1256	897	231975	231975444	231992	231992988	21465121086	21481518433	21465138630	7470	41787	1	0.65470	0.73957	1	0.65456	0.75655	79.71752	97.41161	24.81313	79.64626	92.20193	22.91694	1	-30.59008	25.47228	544.38458	1	32.26295	29.58834	548.45880	0.57452	0.45274	0.22410	0.41752	0.44291	0.23374	1	2.98900	1	3.33521	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7191	3	0		1	6022	Stimulus	Tekst	2300	-1	-1	231979	231979445	231995	231995861	21465125086	21481522433	21465141502	7471	41788	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7192	3	0		1	6022	Stimulus	Tekst	2304	-1	-1	231983	231983446	231999	231999877	21465129087	21481526434	21465145518	7472	41789	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7193	3	0		1	6022	Stimulus	Tekst	2308	-1	-1	231987	231987445	232003	232003858	21465133087	21481530434	21465149500	7473	41790	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7194	3	0		1	6022	Stimulus	Tekst	2312	-1	-1	231991	231991446	232007	232007861	21465137087	21481534434	21465153502	7474	41791	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7195	3	0		1	6022	Stimulus	Tekst	2316	-1	-1	231995	231995446	232011	232011860	21465141087	21481538434	21465157501	7475	41792	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7196	3	0		1	6022	Stimulus	Tekst	2320	-1	-1	231999	231999446	232015	232015860	21465145087	21481542434	21465161501	7476	41793	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7197	3	0		1	6022	Stimulus	Tekst	2324	-1	-1	232003	232003445	232019	232019858	21465149086	21481546433	21465165499	7477	41794	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7198	3	0		1	6022	Stimulus	Tekst	2328	-1	-1	232007	232007445	232023	232023860	21465153086	21481550433	21465169501	7478	41795	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7199	3	0		1	6022	Stimulus	Tekst	2332	-1	-1	232011	232011445	232027	232027859	21465157086	21481554433	21465173500	7479	41796	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7200	3	0		1	6022	Stimulus	Tekst	2336	-1	-1	232015	232015446	232031	232031860	21465161087	21481558434	21465177501	7480	41797	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7201	3	0		1	6022	Stimulus	Tekst	2340	-1	-1	232019	232019446	232035	232035833	21465165087	21481562434	21465181474	7481	41798	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7202	3	0		1	6022	Stimulus	Tekst	2344	-1	-1	232023	232023446	232039	232039858	21465169087	21481566434	21465185499	7482	41799	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7203	3	0		1	6022	Stimulus	Tekst	2348	-1	-1	232027	232027446	232043	232043859	21465173087	21481570434	21465189500	7483	41800	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7204	3	0		1	6022	Stimulus	Tekst	2352	-1	-1	232031	232031446	232047	232047876	21465177087	21481574434	21465193517	7484	41801	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
PosterExperimentFinal	37	1	02-16-2023	15:34:55	7205	3	0		1	6022	Stimulus	Tekst	2356	-1	-1	232035	232035445	232051	232051855	21465181086	21481578433	21465197496	7485	41802	0	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	0	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	-1.00000	0	-1.#IND0	0	-1.#IND0	FinalProductLaunchPersuasive.png		
